,country,cluster_id,competitor_entry_date
2508,country_5,ID_446,2014-05-01
2509,country_35,ID_1189,1995-12-01
2510,country_24,ID_2105,2008-08-01
2512,country_6,ID_501,2001-05-01
2513,country_6,ID_490,2015-06-01
2514,country_36,ID_2685,2023-10-01
2515,country_15,ID_944,2022-05-01
2516,country_14,ID_1405,2020-06-01
2517,country_15,ID_937,2014-08-01
2518,country_42,ID_3202,2023-03-01
2519,country_6,ID_536,2019-01-01
2520,country_21,ID_1837,2021-11-01
2521,country_21,ID_1883,2021-04-01
2522,country_22,ID_1930,2019-05-01
2524,country_35,ID_1194,2017-08-01
2525,country_42,ID_3178,2022-07-01
2526,country_38,ID_3080,2003-06-01
2528,country_41,ID_3226,2003-08-01
2529,country_41,ID_3220,2011-05-01
2532,country_15,ID_988,2022-01-01
2533,country_38,ID_3113,2020-01-01
2534,country_42,ID_3166,2014-05-01
2536,country_38,ID_3069,2016-01-01
2537,country_37,ID_578,2023-10-01
2538,country_29,ID_2430,2019-10-01
2539,country_33,ID_2836,2018-08-01
2540,country_38,ID_3076,2002-03-01
2541,country_38,ID_3074,2015-01-01
2542,country_21,ID_1837,2009-01-01
2543,country_21,ID_1829,2010-02-01
2545,country_14,ID_1388,2013-06-01
2546,country_6,ID_501,2014-01-01
2547,country_35,ID_1194,2020-01-01
2549,country_4,ID_365,2018-04-01
2550,country_42,ID_3166,2001-03-01
2551,country_21,ID_1848,2022-03-01
2553,country_37,ID_601,2018-01-01
2554,country_38,ID_3055,2002-03-01
2555,country_21,ID_1842,2016-02-01
2556,country_37,ID_605,2023-12-01
2557,country_32,ID_2734,2001-06-01
2558,country_29,ID_2441,2017-06-01
2560,country_20,ID_1710,2000-08-01
2562,country_13,ID_1287,2020-02-01
2563,country_35,ID_1194,2019-06-01
2565,country_21,ID_1831,2023-05-01
2566,country_6,ID_501,2006-08-01
2567,country_33,ID_2821,2019-05-01
2568,country_42,ID_3160,2009-05-01
2571,country_6,ID_502,2020-04-01
2574,country_16,ID_1463,2023-07-01
2576,country_38,ID_3050,2017-08-01
2577,country_21,ID_1823,2021-11-01
2578,country_6,ID_488,2022-06-01
2580,country_6,ID_536,2022-05-01
2582,country_4,ID_346,2022-06-01
2584,country_6,ID_490,2014-01-01
2586,country_35,ID_1202,2001-02-01
2587,country_16,ID_1471,2025-08-01
2588,country_10,ID_870,2021-06-01
2589,country_4,ID_365,2010-09-01
2590,country_14,ID_1375,1996-01-01
2591,country_2,ID_123,2021-08-01
2593,country_21,ID_1855,2011-12-01
2594,country_42,ID_3145,2017-08-01
2595,country_32,ID_2761,2023-02-01
2596,country_36,ID_2676,2018-06-01
2597,country_35,ID_1203,2019-03-01
2598,country_21,ID_1834,2021-04-01
2599,country_6,ID_498,2015-06-01
2600,country_22,ID_1939,2016-12-01
2602,country_4,ID_300,1999-11-01
2603,country_41,ID_3250,2021-04-01
2604,country_38,ID_3115,2024-07-01
2606,country_24,ID_2084,2017-08-01
2610,country_16,ID_1503,2023-09-01
2611,country_0,ID_66,2013-06-01
2612,country_6,ID_483,2016-05-01
2615,country_42,ID_3167,2014-08-01
2616,country_29,ID_2455,2016-11-01
2617,country_38,ID_3103,2013-01-01
2619,country_0,ID_48,2015-12-01
2620,country_42,ID_3165,2019-01-01
2621,country_2,ID_117,2026-08-01
2622,country_1,ID_236,2020-04-01
2623,country_42,ID_3161,2002-01-01
2624,country_41,ID_3249,2018-01-01
2626,country_41,ID_3259,2005-09-01
2628,country_32,ID_2741,1993-12-01
2629,country_31,ID_2591,2017-12-01
2630,country_15,ID_932,2009-12-01
2631,country_4,ID_333,2010-07-01
2632,country_35,ID_1183,2006-03-01
2633,country_37,ID_591,2022-01-01
2634,country_10,ID_849,2020-12-01
2635,country_40,ID_2994,2024-03-01
2636,country_22,ID_1952,2018-11-01
2637,country_15,ID_946,2000-12-01
2638,country_4,ID_327,2017-05-01
2639,country_15,ID_979,2020-03-01
2640,country_20,ID_1713,2023-07-01
2644,country_4,ID_365,2016-09-01
2645,country_20,ID_1704,1990-03-01
2646,country_35,ID_1157,2019-12-01
2647,country_6,ID_490,2001-01-01
2648,country_15,ID_931,2011-01-01
2649,country_21,ID_1842,2017-11-01
2650,country_16,ID_1449,2020-09-01
2651,country_31,ID_2609,2015-11-01
2652,country_41,ID_3250,2018-04-01
2653,country_37,ID_606,2019-01-01
2654,country_2,ID_121,2019-08-01
2655,country_6,ID_536,2016-11-01
2656,country_2,ID_132,2011-09-01
2658,country_42,ID_3182,2011-03-01
2660,country_22,ID_1937,2016-03-01
2661,country_21,ID_1841,2017-02-01
2662,country_41,ID_3242,2012-09-01
2663,country_41,ID_3282,2020-09-01
2664,country_21,ID_1848,2015-05-01
2665,country_22,ID_1959,2011-02-01
2666,country_41,ID_3244,2016-10-01
2667,country_38,ID_3115,2023-12-01
2668,country_10,ID_868,2021-09-01
2670,country_32,ID_2734,2007-11-01
2671,country_32,ID_2754,2014-04-01
2672,country_42,ID_3138,1994-12-01
2673,country_15,ID_940,2010-10-01
2674,country_35,ID_1200,2011-11-01
2675,country_21,ID_1836,2017-08-01
2676,country_35,ID_1207,2020-12-01
2677,country_4,ID_321,2003-12-01
2678,country_6,ID_508,2020-05-01
2679,country_21,ID_1858,2006-08-01
2680,country_13,ID_1287,2020-11-01
2681,country_0,ID_58,2021-05-01
2682,country_29,ID_2436,2014-01-01
2684,country_6,ID_509,2012-11-01
2685,country_38,ID_3111,2021-06-01
2686,country_37,ID_625,2002-04-01
2687,country_21,ID_1832,2001-10-01
2688,country_22,ID_1920,2009-10-01
2689,country_35,ID_1169,2019-04-01
2690,country_38,ID_3080,2002-07-01
2691,country_6,ID_498,1996-06-01
2692,country_14,ID_1407,2023-03-01
2695,country_0,ID_22,2006-01-01
2696,country_32,ID_2752,2016-04-01
2697,country_6,ID_471,1999-08-01
2698,country_37,ID_578,2023-02-01
2699,country_34,ID_3361,2021-05-01
2700,country_10,ID_868,2021-04-01
2701,country_41,ID_3282,2019-04-01
2702,country_20,ID_1704,1995-05-01
2703,country_22,ID_1959,2019-03-01
2704,country_16,ID_1504,2023-07-01
2705,country_21,ID_1873,2011-11-01
2706,country_15,ID_979,2016-09-01
2708,country_18,ID_1656,2018-02-01
2709,country_29,ID_2458,2022-11-01
2710,country_22,ID_1957,2011-03-01
2711,country_6,ID_471,2002-02-01
2712,country_15,ID_913,1998-03-01
2714,country_38,ID_3065,2009-01-01
2715,country_6,ID_538,2019-08-01
2716,country_4,ID_318,2021-10-01
2717,country_38,ID_3060,2009-06-01
2718,country_20,ID_1734,2022-01-01
2719,country_29,ID_2432,2023-09-01
2722,country_21,ID_1854,2024-11-01
2723,country_2,ID_102,2021-02-01
2725,country_16,ID_1497,2011-10-01
2726,country_36,ID_2711,2009-10-01
2728,country_42,ID_3169,2022-02-01
2729,country_38,ID_3111,2011-06-01
2730,country_1,ID_234,2016-07-01
2731,country_2,ID_132,2016-10-01
2732,country_37,ID_582,2019-10-01
2734,country_21,ID_1848,2010-05-01
2735,country_14,ID_1374,2014-02-01
2736,country_34,ID_3340,2018-12-01
2737,country_22,ID_1922,2016-10-01
2738,country_38,ID_3097,2022-04-01
2739,country_38,ID_3080,2014-07-01
2740,country_36,ID_2676,2007-10-01
2741,country_33,ID_2836,2022-12-01
2742,country_35,ID_1237,2023-10-01
2743,country_21,ID_1854,2001-10-01
2744,country_37,ID_593,2021-05-01
2745,country_16,ID_1491,2025-12-01
2746,country_6,ID_491,2007-06-01
2747,country_32,ID_2741,1997-05-01
2748,country_1,ID_231,2009-07-01
2749,country_14,ID_1360,2004-11-01
2751,country_10,ID_874,2008-12-01
2753,country_15,ID_950,1999-02-01
2754,country_38,ID_3113,2010-02-01
2756,country_38,ID_3100,1991-01-01
2757,country_13,ID_1287,2016-05-01
2758,country_6,ID_477,2007-05-01
2759,country_24,ID_2109,2016-02-01
2760,country_7,ID_663,2018-12-01
2761,country_18,ID_1630,2022-05-01
2762,country_35,ID_1169,2017-12-01
2763,country_36,ID_2711,2008-01-01
2765,country_34,ID_3361,2021-06-01
2766,country_2,ID_130,2019-08-01
2767,country_7,ID_696,2021-11-01
2768,country_41,ID_3231,2006-04-01
2771,country_22,ID_1959,2008-03-01
2772,country_37,ID_583,2004-08-01
2773,country_42,ID_3165,2017-04-01
2775,country_14,ID_1343,1994-11-01
2776,country_24,ID_2087,2015-09-01
2777,country_14,ID_1405,2016-09-01
2779,country_22,ID_1941,2016-12-01
2780,country_15,ID_937,2015-05-01
2781,country_36,ID_2676,2019-06-01
2782,country_21,ID_1878,2010-12-01
2784,country_20,ID_1685,2016-10-01
2786,country_37,ID_594,2020-12-01
2787,country_10,ID_870,2019-12-01
2788,country_15,ID_937,2001-06-01
2789,country_1,ID_209,2016-12-01
2791,country_35,ID_1207,2023-02-01
2792,country_35,ID_1180,2010-07-01
2793,country_4,ID_364,2013-05-01
2794,country_42,ID_3197,2021-07-01
2795,country_38,ID_3113,2021-12-01
2796,country_42,ID_3202,2024-05-01
2797,country_42,ID_3154,2014-07-01
2798,country_38,ID_3080,2019-10-01
2799,country_21,ID_1843,2015-08-01
2800,country_10,ID_889,2005-12-01
2801,country_22,ID_1961,2022-11-01
2804,country_35,ID_1181,2006-09-01
2807,country_4,ID_365,2019-05-01
2808,country_35,ID_1226,2017-01-01
2809,country_20,ID_1704,2013-01-01
2810,country_21,ID_1841,2014-09-01
2811,country_38,ID_3067,2002-02-01
2812,country_4,ID_316,2015-05-01
2813,country_21,ID_1834,2004-02-01
2814,country_15,ID_939,2013-12-01
2815,country_42,ID_3154,2012-10-01
2817,country_6,ID_489,2001-12-01
2818,country_21,ID_1856,2023-08-01
2819,country_38,ID_3056,2015-05-01
2821,country_4,ID_328,2014-02-01
2822,country_13,ID_1287,2008-03-01
2823,country_35,ID_1194,2002-11-01
2824,country_21,ID_1849,2022-02-01
2825,country_4,ID_340,2016-08-01
2826,country_6,ID_492,1997-12-01
2828,country_13,ID_1293,2018-10-01
2829,country_22,ID_1904,2015-11-01
2830,country_14,ID_1367,2001-09-01
2831,country_15,ID_945,2013-06-01
2832,country_42,ID_3161,2020-11-01
2833,country_4,ID_323,2021-12-01
2834,country_37,ID_606,2021-11-01
2835,country_38,ID_3056,2017-07-01
2836,country_31,ID_2609,2010-10-01
2837,country_21,ID_1841,2001-01-01
2838,country_18,ID_1635,2010-06-01
2839,country_14,ID_1407,2010-09-01
2841,country_37,ID_628,2016-04-01
2842,country_38,ID_3073,2009-06-01
2843,country_15,ID_951,2023-04-01
2844,country_15,ID_915,1999-05-01
2845,country_30,ID_2513,2020-01-01
2847,country_42,ID_3177,2012-10-01
2848,country_42,ID_3165,2009-05-01
2849,country_37,ID_583,2019-06-01
2850,country_6,ID_514,2019-07-01
2851,country_15,ID_944,2019-11-01
2852,country_29,ID_2446,2022-10-01
2853,country_4,ID_362,2008-12-01
2854,country_42,ID_3166,2013-08-01
2857,country_42,ID_3202,2012-12-01
2858,country_6,ID_471,1997-06-01
2860,country_29,ID_2436,2018-05-01
2861,country_38,ID_3081,2010-09-01
2862,country_40,ID_2994,2023-05-01
2863,country_35,ID_1183,2021-06-01
2864,country_31,ID_2607,2024-04-01
2865,country_40,ID_3015,2021-03-01
2867,country_22,ID_1920,2014-01-01
2868,country_32,ID_2787,2013-10-01
2869,country_20,ID_1685,1995-08-01
2871,country_41,ID_3221,2002-09-01
2872,country_32,ID_2790,2017-04-01
2873,country_21,ID_1878,2019-12-01
2874,country_35,ID_1188,2016-08-01
2875,country_42,ID_3178,2021-04-01
2877,country_22,ID_1945,2023-02-01
2878,country_1,ID_234,2021-06-01
2882,country_14,ID_1367,2014-01-01
2883,country_9,ID_804,2012-02-01
2885,country_37,ID_583,2021-03-01
2886,country_10,ID_849,2015-08-01
2888,country_14,ID_1344,2000-07-01
2890,country_38,ID_3065,1998-04-01
2891,country_15,ID_988,2015-06-01
2892,country_42,ID_3156,2018-10-01
2893,country_35,ID_1206,2022-07-01
2894,country_16,ID_1461,2024-11-01
2895,country_6,ID_497,2013-12-01
2896,country_6,ID_490,2001-03-01
2897,country_35,ID_1193,2017-01-01
2898,country_20,ID_1734,2018-09-01
2899,country_14,ID_1405,2008-12-01
2902,country_14,ID_1375,2014-04-01
2903,country_20,ID_1734,2020-02-01
2904,country_36,ID_2676,2013-09-01
2905,country_9,ID_817,2020-09-01
2906,country_15,ID_989,2015-10-01
2907,country_32,ID_2790,2020-08-01
2910,country_16,ID_1464,2022-10-01
2911,country_36,ID_2682,2009-11-01
2912,country_5,ID_445,2023-06-01
2913,country_14,ID_1407,2013-09-01
2915,country_36,ID_2711,2021-07-01
2916,country_22,ID_1917,2015-04-01
2917,country_6,ID_498,2014-02-01
2918,country_41,ID_3236,2014-09-01
2920,country_35,ID_1188,1999-08-01
2921,country_30,ID_2511,2014-04-01
2922,country_18,ID_1656,2007-06-01
2923,country_41,ID_3249,2016-05-01
2924,country_20,ID_1700,2018-06-01
2925,country_30,ID_2535,2021-08-01
2926,country_18,ID_1645,2005-12-01
2927,country_13,ID_1287,2019-01-01
2928,country_4,ID_331,2022-07-01
2929,country_6,ID_496,2022-03-01
2930,country_1,ID_203,2008-07-01
2933,country_42,ID_3178,2025-04-01
2934,country_42,ID_3154,2013-05-01
2935,country_15,ID_932,2016-12-01
2936,country_24,ID_2088,2013-03-01
2939,country_21,ID_1831,2020-10-01
2940,country_21,ID_1812,2020-04-01
2944,country_15,ID_939,2021-12-01
2945,country_38,ID_3050,2001-08-01
2947,country_37,ID_583,2022-08-01
2948,country_42,ID_3159,2014-04-01
2949,country_35,ID_1176,1999-06-01
2950,country_35,ID_1225,2023-06-01
2951,country_34,ID_3362,2018-11-01
2952,country_20,ID_1734,2021-12-01
2954,country_33,ID_2836,2019-12-01
2955,country_38,ID_3085,2022-10-01
2956,country_0,ID_66,2021-03-01
2957,country_21,ID_1841,2016-05-01
2958,country_4,ID_320,2016-10-01
2959,country_42,ID_3145,2009-02-01
2960,country_0,ID_66,2021-11-01
2961,country_37,ID_605,2023-09-01
2962,country_0,ID_69,2017-05-01
2963,country_4,ID_364,2007-09-01
2965,country_41,ID_3221,2017-02-01
2966,country_16,ID_1493,2024-03-01
2967,country_4,ID_331,2022-07-01
2969,country_4,ID_365,2022-03-01
2970,country_20,ID_1729,2015-09-01
2971,country_24,ID_2085,2020-12-01
2972,country_10,ID_851,2007-12-01
2973,country_18,ID_1629,2018-12-01
2975,country_16,ID_1453,2022-08-01
2976,country_34,ID_3324,2013-11-01
2977,country_21,ID_1829,2008-09-01
2980,country_37,ID_601,2019-08-01
2981,country_15,ID_946,2014-01-01
2982,country_22,ID_1959,2021-04-01
2983,country_13,ID_1295,2023-08-01
2984,country_21,ID_1831,2021-06-01
2985,country_42,ID_3201,2021-03-01
2986,country_22,ID_1930,2015-07-01
2988,country_22,ID_1951,2015-10-01
2989,country_18,ID_1622,2021-04-01
2990,country_15,ID_923,2003-10-01
2991,country_15,ID_944,2015-11-01
2992,country_22,ID_1946,2019-12-01
2993,country_6,ID_538,2019-12-01
2994,country_29,ID_2444,2022-12-01
2995,country_10,ID_860,2022-05-01
2996,country_14,ID_1367,2013-12-01
2997,country_15,ID_939,2020-10-01
2998,country_21,ID_1856,2015-10-01
2999,country_41,ID_3220,2012-06-01
3000,country_32,ID_2754,2011-07-01
3001,country_21,ID_1843,2016-02-01
3002,country_35,ID_1182,2017-08-01
3004,country_10,ID_866,2015-04-01
3005,country_16,ID_1429,2003-12-01
3006,country_14,ID_1405,2018-08-01
3007,country_42,ID_3178,2019-04-01
3009,country_37,ID_579,2007-02-01
3010,country_14,ID_1369,2009-02-01
3011,country_21,ID_1841,2017-09-01
3012,country_15,ID_946,1996-07-01
3013,country_42,ID_3154,2008-07-01
3014,country_14,ID_1374,2001-03-01
3015,country_18,ID_1613,2008-04-01
3016,country_35,ID_1176,2013-11-01
3017,country_2,ID_109,2002-02-01
3018,country_4,ID_365,2017-01-01
3020,country_21,ID_1848,2022-03-01
3021,country_1,ID_203,2021-10-01
3022,country_21,ID_1832,2023-12-01
3024,country_37,ID_601,2015-01-01
3026,country_18,ID_1662,2006-02-01
3027,country_20,ID_1694,1996-02-01
3028,country_35,ID_1189,2013-10-01
3029,country_6,ID_497,1990-11-01
3031,country_4,ID_319,2014-03-01
3032,country_18,ID_1609,2002-10-01
3033,country_42,ID_3200,2020-04-01
3034,country_38,ID_3113,2011-10-01
3035,country_35,ID_1189,2000-06-01
3036,country_21,ID_1833,2008-02-01
3038,country_20,ID_1694,2007-10-01
3040,country_42,ID_3161,2006-06-01
3041,country_0,ID_66,2012-01-01
3042,country_18,ID_1657,2012-06-01
3043,country_42,ID_3165,2016-03-01
3045,country_2,ID_127,2019-08-01
3046,country_34,ID_3339,2023-10-01
3047,country_6,ID_490,1998-07-01
3049,country_14,ID_1343,1999-06-01
3050,country_15,ID_930,1995-05-01
3051,country_42,ID_3161,2014-05-01
3052,country_20,ID_1738,2021-02-01
3053,country_6,ID_536,2018-08-01
3054,country_15,ID_930,2011-05-01
3055,country_35,ID_1190,2016-02-01
3056,country_21,ID_1837,1999-01-01
3057,country_2,ID_123,2023-01-01
3058,country_34,ID_3341,2020-03-01
3059,country_21,ID_1855,2016-02-01
3060,country_18,ID_1618,2008-07-01
3062,country_22,ID_1941,2020-05-01
3063,country_15,ID_957,2020-05-01
3066,country_16,ID_1453,2023-01-01
3067,country_2,ID_136,2021-12-01
3068,country_16,ID_1459,2015-10-01
3069,country_35,ID_1226,2023-06-01
3072,country_41,ID_3237,2000-05-01
3073,country_6,ID_472,1996-10-01
3076,country_38,ID_3056,2012-12-01
3077,country_18,ID_1624,2022-05-01
3078,country_21,ID_1842,1998-03-01
3079,country_22,ID_1958,2021-08-01
3080,country_14,ID_1362,2010-01-01
3081,country_10,ID_858,2022-03-01
3082,country_4,ID_327,2010-11-01
3083,country_20,ID_1736,2023-04-01
3084,country_42,ID_3166,2000-10-01
3085,country_22,ID_1935,2015-11-01
3086,country_7,ID_696,2000-08-01
3087,country_4,ID_310,2020-10-01
3088,country_21,ID_1860,2022-04-01
3089,country_21,ID_1834,2016-05-01
3090,country_5,ID_447,2013-09-01
3091,country_20,ID_1704,1997-08-01
3092,country_21,ID_1818,2014-02-01
3093,country_36,ID_2711,2002-06-01
3094,country_14,ID_1368,2015-03-01
3095,country_40,ID_3011,2021-10-01
3096,country_7,ID_696,2012-03-01
3097,country_15,ID_932,2010-05-01
3100,country_38,ID_3113,2025-09-01
3101,country_16,ID_1478,2023-11-01
3103,country_32,ID_2790,2014-09-01
3104,country_24,ID_2107,2014-02-01
3105,country_21,ID_1854,2023-08-01
3106,country_21,ID_1829,2012-02-01
3108,country_35,ID_1182,2006-07-01
3110,country_35,ID_1176,2012-06-01
3111,country_16,ID_1463,2022-04-01
3113,country_35,ID_1176,2015-08-01
3115,country_6,ID_496,2013-10-01
3116,country_38,ID_3113,2023-01-01
3118,country_22,ID_1950,2012-03-01
3119,country_30,ID_2527,2020-05-01
3121,country_15,ID_944,2002-03-01
3122,country_21,ID_1878,2017-08-01
3123,country_29,ID_2432,2021-01-01
3124,country_15,ID_937,2006-11-01
3125,country_24,ID_2105,2010-08-01
3126,country_20,ID_1685,1999-05-01
3127,country_32,ID_2778,2007-10-01
3128,country_41,ID_3237,2014-03-01
3129,country_15,ID_939,2008-09-01
3131,country_32,ID_2734,2004-08-01
3132,country_4,ID_362,2002-09-01
3133,country_29,ID_2458,2020-10-01
3135,country_35,ID_1166,2005-06-01
3136,country_24,ID_2079,2022-04-01
3138,country_5,ID_447,2022-11-01
3139,country_14,ID_1368,2016-03-01
3140,country_20,ID_1687,2000-04-01
3141,country_9,ID_822,2019-03-01
3142,country_35,ID_1179,2024-03-01
3145,country_16,ID_1457,2021-12-01
3146,country_22,ID_1953,2013-06-01
3147,country_10,ID_866,2020-08-01
3148,country_6,ID_491,1997-09-01
3149,country_20,ID_1700,2010-03-01
3151,country_38,ID_3081,2015-02-01
3153,country_15,ID_932,2009-06-01
3154,country_6,ID_496,2019-01-01
3155,country_38,ID_3115,2024-06-01
3156,country_29,ID_2435,2013-11-01
3157,country_31,ID_2595,2023-05-01
3158,country_37,ID_601,2021-04-01
3159,country_35,ID_1189,2015-04-01
3160,country_6,ID_471,2014-12-01
3161,country_41,ID_3244,2013-07-01
3162,country_42,ID_3165,2018-04-01
3163,country_21,ID_1835,2014-01-01
3167,country_42,ID_3159,1991-05-01
3168,country_13,ID_1293,2021-01-01
3172,country_14,ID_1379,2022-07-01
3173,country_16,ID_1461,2025-01-01
3174,country_33,ID_2842,2023-05-01
3175,country_2,ID_147,2021-05-01
3176,country_41,ID_3242,2006-02-01
3177,country_10,ID_860,2012-10-01
3178,country_22,ID_1941,2010-05-01
3179,country_0,ID_66,2016-07-01
3180,country_1,ID_209,2013-08-01
3182,country_37,ID_605,2023-12-01
3183,country_6,ID_491,2006-04-01
3184,country_22,ID_1958,2015-08-01
3185,country_32,ID_2747,2011-12-01
3189,country_21,ID_1856,2016-02-01
3190,country_2,ID_117,2021-02-01
3191,country_42,ID_3197,2022-06-01
3192,country_35,ID_1181,2013-06-01
3193,country_31,ID_2609,2013-01-01
3194,country_6,ID_491,2013-12-01
3195,country_6,ID_492,2014-07-01
3196,country_31,ID_2604,2022-08-01
3197,country_22,ID_1959,2002-11-01
3198,country_21,ID_1843,1998-03-01
3200,country_1,ID_203,2021-05-01
3201,country_41,ID_3282,2024-08-01
3202,country_35,ID_1179,2021-09-01
3204,country_22,ID_1940,2013-04-01
3206,country_35,ID_1194,2019-03-01
3208,country_37,ID_601,2016-06-01
3209,country_6,ID_479,1995-10-01
3210,country_41,ID_3282,2023-12-01
3211,country_16,ID_1477,2022-05-01
3212,country_7,ID_660,2004-10-01
3213,country_35,ID_1169,2016-04-01
3214,country_42,ID_3159,2014-03-01
3215,country_42,ID_3167,1990-12-01
3216,country_42,ID_3154,2007-08-01
3218,country_16,ID_1503,2023-03-01
3222,country_20,ID_1708,1999-02-01
3223,country_35,ID_1201,2023-02-01
3224,country_6,ID_491,2017-02-01
3225,country_16,ID_1429,2014-02-01
3226,country_33,ID_2845,2024-06-01
3228,country_35,ID_1182,2016-08-01
3229,country_41,ID_3232,2011-09-01
3230,country_15,ID_932,2008-07-01
3231,country_14,ID_1343,1997-10-01
3232,country_6,ID_531,2005-12-01
3233,country_14,ID_1369,2023-03-01
3234,country_32,ID_2757,2016-02-01
3236,country_41,ID_3250,2023-12-01
3237,country_10,ID_854,2008-09-01
3239,country_38,ID_3085,2022-10-01
3240,country_15,ID_937,2000-12-01
3241,country_21,ID_1818,2008-01-01
3242,country_21,ID_1842,2004-08-01
3244,country_4,ID_319,2007-08-01
3247,country_22,ID_1958,2020-06-01
3249,country_10,ID_872,2006-04-01
3250,country_16,ID_1467,2020-09-01
3251,country_20,ID_1703,2011-06-01
3252,country_4,ID_328,2016-04-01
3253,country_5,ID_445,2010-01-01
3255,country_4,ID_321,1999-06-01
3256,country_29,ID_2433,2015-01-01
3257,country_4,ID_327,2020-10-01
3258,country_0,ID_66,2021-01-01
3259,country_35,ID_1183,2001-11-01
3260,country_35,ID_1194,2008-01-01
3261,country_20,ID_1738,2021-01-01
3265,country_20,ID_1700,2002-04-01
3266,country_22,ID_1951,2015-01-01
3267,country_15,ID_935,2013-05-01
3268,country_35,ID_1181,2015-03-01
3269,country_21,ID_1834,1997-07-01
3271,country_22,ID_1923,2016-08-01
3272,country_15,ID_932,1999-03-01
3273,country_15,ID_932,2001-03-01
3274,country_30,ID_2500,2016-11-01
3276,country_14,ID_1406,2008-10-01
3277,country_40,ID_3013,2024-02-01
3278,country_37,ID_583,2018-08-01
3279,country_10,ID_845,2020-03-01
3280,country_15,ID_934,2023-08-01
3281,country_42,ID_3157,2016-04-01
3283,country_4,ID_329,2018-06-01
3284,country_18,ID_1657,2018-03-01
3285,country_38,ID_3113,2023-07-01
3286,country_41,ID_3244,1997-07-01
3287,country_35,ID_1188,2016-03-01
3289,country_14,ID_1405,2023-03-01
3290,country_14,ID_1405,2024-09-01
3291,country_14,ID_1369,2014-02-01
3292,country_4,ID_329,2004-03-01
3294,country_21,ID_1855,2021-08-01
3295,country_24,ID_2087,2016-08-01
3296,country_41,ID_3220,2017-12-01
3297,country_36,ID_2682,2018-10-01
3299,country_30,ID_2522,2004-10-01
3300,country_15,ID_956,2012-02-01
3301,country_24,ID_2109,2015-04-01
3302,country_41,ID_3244,2021-04-01
3303,country_32,ID_2785,2002-03-01
3304,country_41,ID_3244,2021-02-01
3305,country_41,ID_3250,2020-04-01
3306,country_40,ID_3009,2023-05-01
3307,country_32,ID_2774,1998-02-01
3308,country_42,ID_3146,2004-01-01
3310,country_13,ID_1287,2017-04-01
3311,country_21,ID_1836,1997-04-01
3312,country_35,ID_1226,2021-11-01
3314,country_33,ID_2857,2022-09-01
3317,country_42,ID_3166,2006-10-01
3318,country_21,ID_1848,2019-06-01
3319,country_15,ID_989,2016-03-01
3320,country_4,ID_342,2023-11-01
3321,country_16,ID_1445,2008-10-01
3322,country_42,ID_3154,2016-01-01
3325,country_20,ID_1700,2016-05-01
3326,country_13,ID_1323,2003-08-01
3327,country_14,ID_1360,1995-10-01
3328,country_15,ID_932,2015-03-01
3329,country_4,ID_340,2023-12-01
3331,country_22,ID_1934,2020-09-01
3332,country_10,ID_846,2013-03-01
3334,country_38,ID_3076,2020-01-01
3337,country_42,ID_3180,2020-09-01
3338,country_6,ID_497,2014-04-01
3339,country_22,ID_1922,2014-11-01
3340,country_14,ID_1365,2016-08-01
3341,country_6,ID_483,2015-10-01
3342,country_42,ID_3160,2001-09-01
3343,country_32,ID_2790,2021-03-01
3345,country_11,ID_1041,2023-06-01
3348,country_13,ID_1293,2024-01-01
3349,country_31,ID_2598,2023-02-01
3350,country_35,ID_1238,2011-10-01
3353,country_22,ID_1922,2002-01-01
3354,country_4,ID_323,2018-10-01
3355,country_15,ID_979,2021-01-01
3356,country_6,ID_536,2001-02-01
3357,country_14,ID_1343,1998-02-01
3358,country_32,ID_2792,2011-06-01
3359,country_6,ID_537,2015-05-01
3362,country_21,ID_1812,2003-04-01
3363,country_21,ID_1884,2023-06-01
3364,country_15,ID_945,2001-08-01
3365,country_10,ID_854,2019-05-01
3366,country_35,ID_1197,2024-10-01
3368,country_37,ID_582,2017-04-01
3370,country_20,ID_1738,2024-08-01
3371,country_35,ID_1176,2010-05-01
3372,country_22,ID_1920,2014-09-01
3373,country_32,ID_2761,2022-05-01
3374,country_15,ID_948,2021-08-01
3377,country_41,ID_3250,2013-06-01
3378,country_32,ID_2790,2002-05-01
3379,country_32,ID_2790,2002-09-01
3380,country_7,ID_676,2020-10-01
3381,country_37,ID_583,2015-05-01
3382,country_42,ID_3154,2015-01-01
3383,country_29,ID_2430,2015-09-01
3384,country_21,ID_1848,2015-09-01
3386,country_38,ID_3051,2007-01-01
3387,country_7,ID_696,2012-11-01
3388,country_6,ID_492,2015-11-01
3389,country_4,ID_333,2017-12-01
3391,country_30,ID_2513,2015-06-01
3393,country_22,ID_1925,2021-11-01
3397,country_4,ID_323,2015-05-01
3398,country_5,ID_445,2004-03-01
3399,country_22,ID_1925,2015-04-01
3400,country_21,ID_1849,2023-03-01
3401,country_34,ID_3333,2022-05-01
3402,country_42,ID_3201,2011-08-01
3403,country_10,ID_860,2022-12-01
3404,country_36,ID_2697,2020-07-01
3405,country_38,ID_3056,2021-04-01
3406,country_42,ID_3167,1996-07-01
3409,country_18,ID_1657,2012-02-01
3410,country_42,ID_3165,2021-07-01
3411,country_35,ID_1188,2002-09-01
3412,country_29,ID_2430,2015-10-01
3413,country_2,ID_132,2016-01-01
3414,country_6,ID_536,2005-05-01
3417,country_36,ID_2682,2015-11-01
